Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4334.06904095
"('2.0',)",4302.10368245
"('3.0',)",4201.25626058
"('4.0',)",4026.97188178
"('5.0',)",3697.27458877
"('6.0',)",3516.04207563
"('7.0',)",3158.1383709
"('8.0',)",2910.45803447
"('9.0',)",2769.74023472
"('10.0',)",2637.17281103
"('11.0',)",2453.16959551
"('12.0',)",2469.42480081
"('13.0',)",2387.74920244
"('14.0',)",2412.9992475
"('15.0',)",2489.99839456
"('16.0',)",2566.17074185
"('17.0',)",2703.81407794
"('18.0',)",2827.61108063
"('19.0',)",2976.94775055
"('20.0',)",3125.09356219
"('21.0',)",3339.41560386
"('22.0',)",3409.44012115
"('23.0',)",3565.67234803
