Time,Demand
"('0.0',)",4297.19590082
"('1.0',)",4237.49611355
"('2.0',)",4291.5082283
"('3.0',)",4200.83445944
"('4.0',)",3929.83507739
"('5.0',)",3697.27458877
"('6.0',)",3529.11510899
"('7.0',)",3257.13950738
"('8.0',)",2910.45803447
"('9.0',)",2706.03035925
"('10.0',)",2617.08630232
"('11.0',)",2453.16959551
"('12.0',)",2399.78661902
"('13.0',)",2404.49985018
"('14.0',)",2412.9992475
"('15.0',)",2557.15457543
"('16.0',)",2645.04533568
"('17.0',)",2768.06695123
"('18.0',)",2827.61108063
"('19.0',)",3049.56011213
"('20.0',)",3125.09356219
"('21.0',)",3267.61335038
"('22.0',)",3459.77987535
"('23.0',)",3565.67234803
