Time,Demand
"('0.0',)",4250.62042085
"('1.0',)",4292.49366738
"('2.0',)",4270.26754229
"('3.0',)",4192.34566909
"('4.0',)",4026.27392543
"('5.0',)",3796.35386381
"('6.0',)",3446.49544109
"('7.0',)",3253.75131533
"('8.0',)",2910.45803447
"('9.0',)",2706.03035925
"('10.0',)",2634.96926477
"('11.0',)",2469.92024325
"('12.0',)",2399.78661902
"('13.0',)",2387.74920244
"('14.0',)",2513.49561085
"('15.0',)",2552.9591769
"('16.0',)",2633.06269424
"('17.0',)",2778.58306444
"('18.0',)",2922.49401233
"('19.0',)",2976.94775055
"('20.0',)",3185.98664187
"('21.0',)",3359.94297516
"('22.0',)",3409.44012115
"('23.0',)",3565.67234803
