Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4329.55964644
"('2.0',)",4260.83000196
"('3.0',)",4176.38582491
"('4.0',)",3946.58572514
"('5.0',)",3749.77547726
"('6.0',)",3508.84813754
"('7.0',)",3158.1383709
"('8.0',)",2967.81038319
"('9.0',)",2804.87072735
"('10.0',)",2553.61446512
"('11.0',)",2453.16959551
"('12.0',)",2477.80941512
"('13.0',)",2387.74920244
"('14.0',)",2412.9992475
"('15.0',)",2562.61949124
"('16.0',)",2666.67326903
"('17.0',)",2687.0634302
"('18.0',)",2927.51591778
"('19.0',)",2976.94775055
"('20.0',)",3225.24955373
"('21.0',)",3267.61335038
"('22.0',)",3502.40153453
"('23.0',)",3565.67234803
