Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4330.47196317
"('2.0',)",4266.36549001
"('3.0',)",4174.71117648
"('4.0',)",3929.83507739
"('5.0',)",3789.87558076
"('6.0',)",3429.74479335
"('7.0',)",3257.75100811
"('8.0',)",2910.45803447
"('9.0',)",2806.17576694
"('10.0',)",2644.1226949
"('11.0',)",2453.16959551
"('12.0',)",2496.38190396
"('13.0',)",2475.03905446
"('14.0',)",2429.74989524
"('15.0',)",2473.24774682
"('16.0',)",2646.86741469
"('17.0',)",2703.81407794
"('18.0',)",2924.79755298
"('19.0',)",2976.94775055
"('20.0',)",3141.84420994
"('21.0',)",3267.61335038
"('22.0',)",3504.98011978
"('23.0',)",3657.41612229
