Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4329.87185592
"('2.0',)",4218.87254974
"('3.0',)",4102.0
"('4.0',)",3929.83507739
"('5.0',)",3697.27458877
"('6.0',)",3429.74479335
"('7.0',)",3258.63365973
"('8.0',)",2910.45803447
"('9.0',)",2805.94414201
"('10.0',)",2553.61446512
"('11.0',)",2453.16959551
"('12.0',)",2497.38241612
"('13.0',)",2438.35738602
"('14.0',)",2512.92270428
"('15.0',)",2473.24774682
"('16.0',)",2566.17074185
"('17.0',)",2687.0634302
"('18.0',)",2827.61108063
"('19.0',)",3074.47240074
"('20.0',)",3222.98186134
"('21.0',)",3368.09458351
"('22.0',)",3496.14193166
"('23.0',)",3565.67234803
