Time,Demand
"('0.0',)",4325.29378633
"('1.0',)",4329.87958595
"('2.0',)",4202.121902
"('3.0',)",4102.0
"('4.0',)",3929.83507739
"('5.0',)",3697.27458877
"('6.0',)",3489.65584287
"('7.0',)",3257.5905353
"('8.0',)",2910.45803447
"('9.0',)",2785.48872363
"('10.0',)",2570.36511286
"('11.0',)",2553.01173613
"('12.0',)",2474.60739254
"('13.0',)",2486.57405197
"('14.0',)",2412.9992475
"('15.0',)",2473.24774682
"('16.0',)",2662.60333153
"('17.0',)",2769.02127376
"('18.0',)",2827.61108063
"('19.0',)",2976.94775055
"('20.0',)",3202.68780492
"('21.0',)",3350.64349729
"('22.0',)",3475.63557868
"('23.0',)",3565.67234803
