Time,Demand
"('0.0',)",4250.62042085
"('1.0',)",4318.12573011
"('2.0',)",4202.121902
"('3.0',)",4102.0
"('4.0',)",4020.43823014
"('5.0',)",3697.27458877
"('6.0',)",3429.74479335
"('7.0',)",3257.73985039
"('8.0',)",2910.45803447
"('9.0',)",2706.03035925
"('10.0',)",2553.61446512
"('11.0',)",2453.16959551
"('12.0',)",2484.9945682
"('13.0',)",2387.74920244
"('14.0',)",2471.65455964
"('15.0',)",2473.24774682
"('16.0',)",2566.17074185
"('17.0',)",2687.0634302
"('18.0',)",2926.70431305
"('19.0',)",3077.18640434
"('20.0',)",3125.09356219
"('21.0',)",3356.63290294
"('22.0',)",3509.89725872
"('23.0',)",3565.67234803
